origCtryISO3,origCtryName,destCtryISO3,destCtryName,month,year,nonStopVol,totalVol
PAK,Pakistan,TUN,Tunisia,8,2018,0,51
PAK,Pakistan,LSO,Lesotho,8,2018,0,43
PAK,Pakistan,GHA,Ghana,8,2018,0,41
PAK,Pakistan,MLT,Malta,8,2018,0,40
PAK,Pakistan,KAZ,Kazakhstan,8,2018,0,37
PAK,Pakistan,RWA,Rwanda,8,2018,0,37
PAK,Pakistan,HRV,Croatia,8,2018,0,36
PAK,Pakistan,CIV,Cote D'Ivoire,8,2018,0,35
PAK,Pakistan,EST,Estonia,8,2018,0,34
PAK,Pakistan,AGO,Angola,8,2018,0,33
PAK,Pakistan,SYR,Syria,8,2018,0,30
PAK,Pakistan,COL,Colombia,8,2018,0,27
PAK,Pakistan,SRB,Serbia,8,2018,0,27
PAK,Pakistan,CMR,Cameroon,8,2018,0,25
PAK,Pakistan,BWA,Botswana,8,2018,0,24
PAK,Pakistan,CHL,Chile,8,2018,0,21
PAK,Pakistan,CAF,Central African Rep,8,2018,0,19
PAK,Pakistan,COM,Comoros,8,2018,0,19
PAK,Pakistan,LBR,Liberia,8,2018,0,19
PAK,Pakistan,URY,Uruguay,8,2018,0,19
PAK,Pakistan,SYC,Seychelles,8,2018,0,17
PAK,Pakistan,BRN,Brunei Darussalam,8,2018,0,17
PAK,Pakistan,LUX,Luxembourg,8,2018,0,16
PAK,Pakistan,PAN,Panama,8,2018,0,15
PAK,Pakistan,SLE,Sierra Leone,8,2018,0,14
PAK,Pakistan,LVA,Latvia,8,2018,0,12
PAK,Pakistan,NAM,Namibia,8,2018,0,12
PAK,Pakistan,TCD,Chad,8,2018,0,12
PAK,Pakistan,TJK,Tajikistan,8,2018,0,12
PAK,Pakistan,BEN,Benin,8,2018,0,11
PAK,Pakistan,MLI,Mali,8,2018,0,10
PAK,Pakistan,GIN,Guinea,8,2018,0,10
PAK,Pakistan,MDA,Moldova,8,2018,0,9
PAK,Pakistan,PER,Peru,8,2018,0,8
PAK,Pakistan,ARG,Argentina,8,2018,0,8
PAK,Pakistan,NER,Niger,8,2018,0,7
PAK,Pakistan,MNE,Montenegro,8,2018,0,7
PAK,Pakistan,CRI,Costa Rica,8,2018,0,7
PAK,Pakistan,MAC,Macao (SAR),8,2018,0,7
PAK,Pakistan,LTU,Lithuania,8,2018,0,7
PAK,Pakistan,ECU,Ecuador,8,2018,0,6
PAK,Pakistan,ALB,Albania,8,2018,0,6
PAK,Pakistan,BMU,Bermuda,8,2018,0,5
PAK,Pakistan,REU,Reunion,8,2018,0,5
PAK,Pakistan,SVN,Slovenia,8,2018,0,5
PAK,Pakistan,GMB,Gambia,8,2018,0,5
PAK,Pakistan,MKD,Macedonia,8,2018,0,5
PAK,Pakistan,LAO,Laos,8,2018,0,5
PAK,Pakistan,VEN,Venezuela,8,2018,0,4
PAK,Pakistan,IMN,Isle of Man,8,2018,0,4
PAK,Pakistan,BDI,Burundi,8,2018,0,4
PAK,Pakistan,TGO,Togo,8,2018,0,3
PAK,Pakistan,CUB,Cuba,8,2018,0,2
PAK,Pakistan,TTO,Trinidad-Tobago,8,2018,0,2
PAK,Pakistan,GAB,Gabon,8,2018,0,2
PAK,Pakistan,DOM,Dominican Rep,8,2018,0,1
PAK,Pakistan,MNG,Mongolia,8,2018,0,1
PAK,Pakistan,MRT,Mauritania,8,2018,0,1
PAK,Pakistan,BFA,Burkina Faso,8,2018,0,1
PAK,Pakistan,PRI,Puerto Rico,8,2018,0,1
PAK,Pakistan,SAU,Saudi Arabia,9,2018,141614,180048
PAK,Pakistan,ARE,United Arab Emirates,9,2018,157622,165921
PAK,Pakistan,GBR,United Kingdom,9,2018,23381,75849
PAK,Pakistan,OMN,Oman,9,2018,21642,28065
PAK,Pakistan,USA,United States,9,2018,0,28000
PAK,Pakistan,CHN,China,9,2018,7479,20979
PAK,Pakistan,CAN,Canada,9,2018,4044,12636
PAK,Pakistan,KWT,Kuwait,9,2018,2928,12232
PAK,Pakistan,TUR,Turkey,9,2018,4712,12118
PAK,Pakistan,IRQ,Iraq,9,2018,1040,11210
PAK,Pakistan,ITA,Italy,9,2018,2558,10165
PAK,Pakistan,QAT,Qatar,9,2018,8663,9856
PAK,Pakistan,MYS,Malaysia,9,2018,4161,9009
PAK,Pakistan,BHR,Bahrain,9,2018,5346,7833
PAK,Pakistan,DEU,Germany,9,2018,0,7127
PAK,Pakistan,THA,Thailand,9,2018,4254,6839
PAK,Pakistan,ESP,Spain,9,2018,848,6831
PAK,Pakistan,AUS,Australia,9,2018,0,4817
PAK,Pakistan,AZE,Azerbaijan,9,2018,0,4449
PAK,Pakistan,IRN,Iran,9,2018,1793,3932
PAK,Pakistan,FRA,France,9,2018,1981,3587
PAK,Pakistan,HKG,Hong Kong (SAR),9,2018,0,3240
PAK,Pakistan,EGY,Egypt,9,2018,0,3233
PAK,Pakistan,LKA,Sri Lanka,9,2018,2597,2906
PAK,Pakistan,ZAF,South Africa,9,2018,0,2535
PAK,Pakistan,JPN,Japan,9,2018,692,2335
PAK,Pakistan,NLD,Netherlands,9,2018,0,2154
PAK,Pakistan,SGP,Singapore,9,2018,0,2021
PAK,Pakistan,NOR,Norway,9,2018,1051,1865
PAK,Pakistan,JOR,Jordan,9,2018,0,1754
PAK,Pakistan,DNK,Denmark,9,2018,934,1612
PAK,Pakistan,AFG,Afghanistan,9,2018,1214,1359
PAK,Pakistan,GRC,Greece,9,2018,0,1228
PAK,Pakistan,BEL,Belgium,9,2018,0,1203
PAK,Pakistan,SWE,Sweden,9,2018,0,1157
PAK,Pakistan,RUS,Russia,9,2018,0,987
PAK,Pakistan,KOR,Korea (South),9,2018,0,966
PAK,Pakistan,IRL,Ireland,9,2018,0,893
PAK,Pakistan,IDN,Indonesia,9,2018,0,869
PAK,Pakistan,LBN,Lebanon,9,2018,0,821
PAK,Pakistan,IND,India,9,2018,296,641
PAK,Pakistan,BGD,Bangladesh,9,2018,241,629
PAK,Pakistan,GEO,Georgia,9,2018,0,628
PAK,Pakistan,CYP,Cyprus,9,2018,0,576
PAK,Pakistan,CHE,Switzerland,9,2018,0,575
PAK,Pakistan,KEN,Kenya,9,2018,0,518
PAK,Pakistan,AUT,Austria,9,2018,0,513
PAK,Pakistan,UKR,Ukraine,9,2018,0,485
PAK,Pakistan,ARM,Armenia,9,2018,0,438
PAK,Pakistan,PHL,Philippines,9,2018,0,429
PAK,Pakistan,MWI,Malawi,9,2018,0,425
PAK,Pakistan,SDN,Sudan,9,2018,0,422
PAK,Pakistan,HUN,Hungary,9,2018,0,370
PAK,Pakistan,MDV,Maldives,9,2018,0,338
PAK,Pakistan,TZA,Tanzania,9,2018,0,338
PAK,Pakistan,UGA,Uganda,9,2018,0,286
PAK,Pakistan,NPL,Nepal,9,2018,0,282
PAK,Pakistan,MOZ,Mozambique,9,2018,0,276
PAK,Pakistan,VNM,Viet Nam,9,2018,0,264
PAK,Pakistan,PRT,Portugal,9,2018,0,262
PAK,Pakistan,UZB,Uzbekistan,9,2018,260,260
PAK,Pakistan,NGA,Nigeria,9,2018,0,249
PAK,Pakistan,POL,Poland,9,2018,0,233
PAK,Pakistan,MUS,Mauritius,9,2018,0,199
PAK,Pakistan,MAR,Morocco,9,2018,0,197
PAK,Pakistan,SSD,South Sudan,9,2018,0,185
PAK,Pakistan,CZE,Czech Republic,9,2018,0,180
PAK,Pakistan,KHM,Cambodia,9,2018,0,149
PAK,Pakistan,NZL,New Zealand,9,2018,0,149
PAK,Pakistan,BIH,Bosnia-Herzegovina,9,2018,0,122
PAK,Pakistan,ERI,Eritrea,9,2018,0,121
PAK,Pakistan,COD,Congo (Kinshasa),9,2018,0,116
PAK,Pakistan,SOM,Somalia,9,2018,0,105
PAK,Pakistan,BLR,Belarus,9,2018,0,104
PAK,Pakistan,TWN,Taiwan,9,2018,0,104
PAK,Pakistan,FIN,Finland,9,2018,0,103
PAK,Pakistan,ROU,Romania,9,2018,0,96
PAK,Pakistan,SVK,Slovakia,9,2018,0,95
PAK,Pakistan,MDG,Madagascar,9,2018,0,95
PAK,Pakistan,BRA,Brazil,9,2018,0,76
PAK,Pakistan,SEN,Senegal,9,2018,0,74
PAK,Pakistan,ETH,Ethiopia,9,2018,0,71
PAK,Pakistan,BGR,Bulgaria,9,2018,0,69
PAK,Pakistan,MMR,Myanmar,9,2018,0,67
PAK,Pakistan,TUN,Tunisia,9,2018,0,67
PAK,Pakistan,ZWE,Zimbabwe,9,2018,0,64
PAK,Pakistan,KAZ,Kazakhstan,9,2018,0,58
PAK,Pakistan,LSO,Lesotho,9,2018,0,52
PAK,Pakistan,MEX,Mexico,9,2018,0,52
PAK,Pakistan,ZMB,Zambia,9,2018,0,51
PAK,Pakistan,GHA,Ghana,9,2018,0,51
PAK,Pakistan,BWA,Botswana,9,2018,0,51
PAK,Pakistan,SRB,Serbia,9,2018,0,43
PAK,Pakistan,LBY,Libya,9,2018,0,42
PAK,Pakistan,SLE,Sierra Leone,9,2018,0,41
PAK,Pakistan,CIV,Cote D'Ivoire,9,2018,0,34
PAK,Pakistan,DZA,Algeria,9,2018,0,34
PAK,Pakistan,TJK,Tajikistan,9,2018,0,32
PAK,Pakistan,RWA,Rwanda,9,2018,0,32
PAK,Pakistan,MLT,Malta,9,2018,0,31
PAK,Pakistan,ARG,Argentina,9,2018,0,31
PAK,Pakistan,SYC,Seychelles,9,2018,0,30
PAK,Pakistan,SYR,Syria,9,2018,0,29
PAK,Pakistan,AGO,Angola,9,2018,0,29
PAK,Pakistan,CHL,Chile,9,2018,0,27
PAK,Pakistan,SVN,Slovenia,9,2018,0,27
PAK,Pakistan,KGZ,Kyrgyzstan,9,2018,0,26
PAK,Pakistan,LUX,Luxembourg,9,2018,0,26
PAK,Pakistan,CAF,Central African Rep,9,2018,0,22
PAK,Pakistan,DJI,Djibouti,9,2018,0,19
PAK,Pakistan,LVA,Latvia,9,2018,0,16
PAK,Pakistan,CMR,Cameroon,9,2018,0,15
PAK,Pakistan,MRT,Mauritania,9,2018,0,13
PAK,Pakistan,COL,Colombia,9,2018,0,13
PAK,Pakistan,BFA,Burkina Faso,9,2018,0,13
PAK,Pakistan,BEN,Benin,9,2018,0,12
PAK,Pakistan,MDA,Moldova,9,2018,0,12
PAK,Pakistan,HRV,Croatia,9,2018,0,12
PAK,Pakistan,LTU,Lithuania,9,2018,0,12
PAK,Pakistan,BDI,Burundi,9,2018,0,11
PAK,Pakistan,NER,Niger,9,2018,0,11
PAK,Pakistan,MKD,Macedonia,9,2018,0,11
PAK,Pakistan,MLI,Mali,9,2018,0,10
PAK,Pakistan,JEY,Jersey,9,2018,0,9
PAK,Pakistan,LBR,Liberia,9,2018,0,8
PAK,Pakistan,EST,Estonia,9,2018,0,7
PAK,Pakistan,MNG,Mongolia,9,2018,0,7
PAK,Pakistan,ISL,Iceland,9,2018,0,7
PAK,Pakistan,LAO,Laos,9,2018,0,7
PAK,Pakistan,SWZ,Swaziland,9,2018,0,6
PAK,Pakistan,URY,Uruguay,9,2018,0,5
PAK,Pakistan,PAN,Panama,9,2018,0,5
PAK,Pakistan,MNE,Montenegro,9,2018,0,5
PAK,Pakistan,TTO,Trinidad-Tobago,9,2018,0,4
PAK,Pakistan,COG,Congo (Brazzaville),9,2018,0,3
PAK,Pakistan,BMU,Bermuda,9,2018,0,3
PAK,Pakistan,JAM,Jamaica,9,2018,0,3
PAK,Pakistan,CUB,Cuba,9,2018,0,3
PAK,Pakistan,BRB,Barbados,9,2018,0,2
PAK,Pakistan,ALB,Albania,9,2018,0,2
PAK,Pakistan,MAC,Macao (SAR),9,2018,0,2
PAK,Pakistan,BRN,Brunei Darussalam,9,2018,0,2
PAK,Pakistan,ECU,Ecuador,9,2018,0,2
PAK,Pakistan,FJI,Fiji,9,2018,0,2
PAK,Pakistan,TGO,Togo,9,2018,0,2
PAK,Pakistan,PER,Peru,9,2018,0,2
PAK,Pakistan,GNQ,Equatorial Guinea,9,2018,0,2
PAK,Pakistan,GAB,Gabon,9,2018,0,1
PAK,Pakistan,PRY,Paraguay,9,2018,0,1
PAK,Pakistan,PRI,Puerto Rico,9,2018,0,1
PAK,Pakistan,SUR,Suriname,9,2018,0,1
PAK,Pakistan,CYM,Cayman Islands,9,2018,0,1
PAK,Pakistan,SAU,Saudi Arabia,10,2018,153680,233815
PAK,Pakistan,ARE,United Arab Emirates,10,2018,137205,143257
PAK,Pakistan,GBR,United Kingdom,10,2018,24936,47452
PAK,Pakistan,OMN,Oman,10,2018,18453,24979
PAK,Pakistan,IRQ,Iraq,10,2018,1561,22318
PAK,Pakistan,USA,United States,10,2018,0,19277
PAK,Pakistan,CHN,China,10,2018,6712,18100
PAK,Pakistan,QAT,Qatar,10,2018,9788,10877
PAK,Pakistan,TUR,Turkey,10,2018,5062,10617
PAK,Pakistan,MYS,Malaysia,10,2018,5438,10561
PAK,Pakistan,KWT,Kuwait,10,2018,1962,8099
PAK,Pakistan,CAN,Canada,10,2018,3374,7685
PAK,Pakistan,ITA,Italy,10,2018,1917,7069
PAK,Pakistan,THA,Thailand,10,2018,5005,7016
PAK,Pakistan,DEU,Germany,10,2018,0,6381
PAK,Pakistan,ESP,Spain,10,2018,751,5130
PAK,Pakistan,IRN,Iran,10,2018,2213,4843
PAK,Pakistan,BHR,Bahrain,10,2018,3275,4834
PAK,Pakistan,AUS,Australia,10,2018,0,3784
PAK,Pakistan,FRA,France,10,2018,2101,3227
PAK,Pakistan,AZE,Azerbaijan,10,2018,0,2974
PAK,Pakistan,LBN,Lebanon,10,2018,0,2765
PAK,Pakistan,LKA,Sri Lanka,10,2018,2463,2693
PAK,Pakistan,EGY,Egypt,10,2018,0,2636
PAK,Pakistan,ZAF,South Africa,10,2018,0,2196
PAK,Pakistan,NOR,Norway,10,2018,1188,1840
PAK,Pakistan,DNK,Denmark,10,2018,1049,1726
PAK,Pakistan,HKG,Hong Kong (SAR),10,2018,0,1713
PAK,Pakistan,SGP,Singapore,10,2018,0,1709
PAK,Pakistan,JOR,Jordan,10,2018,0,1574
PAK,Pakistan,AFG,Afghanistan,10,2018,1395,1553
PAK,Pakistan,JPN,Japan,10,2018,274,1508
PAK,Pakistan,NLD,Netherlands,10,2018,0,1486
PAK,Pakistan,RUS,Russia,10,2018,0,1220
PAK,Pakistan,BGD,Bangladesh,10,2018,979,1197
PAK,Pakistan,KOR,Korea (South),10,2018,0,1005
PAK,Pakistan,GRC,Greece,10,2018,0,899
PAK,Pakistan,SDN,Sudan,10,2018,0,845
PAK,Pakistan,IDN,Indonesia,10,2018,0,799
PAK,Pakistan,BEL,Belgium,10,2018,0,780
PAK,Pakistan,SWE,Sweden,10,2018,0,633
PAK,Pakistan,CYP,Cyprus,10,2018,0,621
PAK,Pakistan,CHE,Switzerland,10,2018,0,615
PAK,Pakistan,GEO,Georgia,10,2018,0,604
PAK,Pakistan,KEN,Kenya,10,2018,0,491
PAK,Pakistan,BRA,Brazil,10,2018,0,488
PAK,Pakistan,AUT,Austria,10,2018,0,470
PAK,Pakistan,ARM,Armenia,10,2018,0,468
PAK,Pakistan,IND,India,10,2018,213,437
PAK,Pakistan,PHL,Philippines,10,2018,0,435
PAK,Pakistan,UKR,Ukraine,10,2018,0,393
PAK,Pakistan,VNM,Viet Nam,10,2018,0,392
PAK,Pakistan,IRL,Ireland,10,2018,0,382
PAK,Pakistan,MOZ,Mozambique,10,2018,0,330
PAK,Pakistan,MWI,Malawi,10,2018,0,296
PAK,Pakistan,NPL,Nepal,10,2018,0,270
PAK,Pakistan,UZB,Uzbekistan,10,2018,253,253
PAK,Pakistan,NGA,Nigeria,10,2018,0,213
PAK,Pakistan,POL,Poland,10,2018,0,209
PAK,Pakistan,HUN,Hungary,10,2018,0,208
PAK,Pakistan,PRT,Portugal,10,2018,0,198
PAK,Pakistan,UGA,Uganda,10,2018,0,195
PAK,Pakistan,MDV,Maldives,10,2018,0,173
PAK,Pakistan,MAR,Morocco,10,2018,0,172
PAK,Pakistan,MUS,Mauritius,10,2018,0,155
PAK,Pakistan,BIH,Bosnia-Herzegovina,10,2018,0,144
PAK,Pakistan,TZA,Tanzania,10,2018,0,141
PAK,Pakistan,CZE,Czech Republic,10,2018,0,139
PAK,Pakistan,KHM,Cambodia,10,2018,0,133
PAK,Pakistan,SSD,South Sudan,10,2018,0,123
PAK,Pakistan,NZL,New Zealand,10,2018,0,122
PAK,Pakistan,FIN,Finland,10,2018,0,105
PAK,Pakistan,TWN,Taiwan,10,2018,0,104
PAK,Pakistan,ERI,Eritrea,10,2018,0,103
PAK,Pakistan,TUN,Tunisia,10,2018,0,96
PAK,Pakistan,GHA,Ghana,10,2018,0,90
PAK,Pakistan,ZWE,Zimbabwe,10,2018,0,79
PAK,Pakistan,MDG,Madagascar,10,2018,0,78
PAK,Pakistan,COD,Congo (Kinshasa),10,2018,0,74
PAK,Pakistan,BGR,Bulgaria,10,2018,0,67
PAK,Pakistan,SOM,Somalia,10,2018,0,66
PAK,Pakistan,KGZ,Kyrgyzstan,10,2018,0,65
PAK,Pakistan,CIV,Cote D'Ivoire,10,2018,0,64
PAK,Pakistan,ZMB,Zambia,10,2018,0,64
PAK,Pakistan,ROU,Romania,10,2018,0,64
PAK,Pakistan,MMR,Myanmar,10,2018,0,63
PAK,Pakistan,DZA,Algeria,10,2018,0,55
PAK,Pakistan,SRB,Serbia,10,2018,0,46
PAK,Pakistan,LBY,Libya,10,2018,0,36
PAK,Pakistan,CHL,Chile,10,2018,0,36
PAK,Pakistan,DJI,Djibouti,10,2018,0,33
PAK,Pakistan,MEX,Mexico,10,2018,0,33
PAK,Pakistan,CAF,Central African Rep,10,2018,0,31
PAK,Pakistan,SVK,Slovakia,10,2018,0,30
PAK,Pakistan,SYC,Seychelles,10,2018,0,30
PAK,Pakistan,KAZ,Kazakhstan,10,2018,0,28
PAK,Pakistan,ETH,Ethiopia,10,2018,0,28
PAK,Pakistan,MLT,Malta,10,2018,0,28
PAK,Pakistan,LSO,Lesotho,10,2018,0,27
PAK,Pakistan,LBR,Liberia,10,2018,0,26
PAK,Pakistan,SYR,Syria,10,2018,0,25
PAK,Pakistan,AGO,Angola,10,2018,0,25
PAK,Pakistan,LVA,Latvia,10,2018,0,24
PAK,Pakistan,BWA,Botswana,10,2018,0,23
PAK,Pakistan,GIN,Guinea,10,2018,0,23
PAK,Pakistan,SEN,Senegal,10,2018,0,23
PAK,Pakistan,BEN,Benin,10,2018,0,22
PAK,Pakistan,BFA,Burkina Faso,10,2018,0,21
PAK,Pakistan,RWA,Rwanda,10,2018,0,19
PAK,Pakistan,LTU,Lithuania,10,2018,0,19
PAK,Pakistan,CMR,Cameroon,10,2018,0,18
PAK,Pakistan,HRV,Croatia,10,2018,0,17
PAK,Pakistan,GMB,Gambia,10,2018,0,16
PAK,Pakistan,TGO,Togo,10,2018,0,16
PAK,Pakistan,ARG,Argentina,10,2018,0,15
PAK,Pakistan,MKD,Macedonia,10,2018,0,14
PAK,Pakistan,SWZ,Swaziland,10,2018,0,14
PAK,Pakistan,SLE,Sierra Leone,10,2018,0,13
PAK,Pakistan,LAO,Laos,10,2018,0,13
PAK,Pakistan,TJK,Tajikistan,10,2018,0,12
PAK,Pakistan,BRN,Brunei Darussalam,10,2018,0,11
PAK,Pakistan,DOM,Dominican Rep,10,2018,0,11
PAK,Pakistan,MLI,Mali,10,2018,0,11
PAK,Pakistan,BLR,Belarus,10,2018,0,10
PAK,Pakistan,COL,Colombia,10,2018,0,9
PAK,Pakistan,MNE,Montenegro,10,2018,0,9
PAK,Pakistan,CUB,Cuba,10,2018,0,8
PAK,Pakistan,MDA,Moldova,10,2018,0,8
PAK,Pakistan,NAM,Namibia,10,2018,0,7
PAK,Pakistan,IMN,Isle of Man,10,2018,0,7
PAK,Pakistan,MNG,Mongolia,10,2018,0,6
PAK,Pakistan,HTI,Haiti,10,2018,0,6
PAK,Pakistan,URY,Uruguay,10,2018,0,5
PAK,Pakistan,PRY,Paraguay,10,2018,0,5
PAK,Pakistan,PER,Peru,10,2018,0,4
PAK,Pakistan,JEY,Jersey,10,2018,0,4
PAK,Pakistan,ECU,Ecuador,10,2018,0,4
PAK,Pakistan,TTO,Trinidad-Tobago,10,2018,0,3
PAK,Pakistan,FJI,Fiji,10,2018,0,3
PAK,Pakistan,TCD,Chad,10,2018,0,3
PAK,Pakistan,NER,Niger,10,2018,0,2
PAK,Pakistan,GNB,Guinea-Bissau,10,2018,0,2
PAK,Pakistan,REU,Reunion,10,2018,0,2
PAK,Pakistan,PAN,Panama,10,2018,0,2
PAK,Pakistan,CRI,Costa Rica,10,2018,0,2
PAK,Pakistan,JAM,Jamaica,10,2018,0,2
PAK,Pakistan,COM,Comoros,10,2018,0,2
PAK,Pakistan,ISL,Iceland,10,2018,0,2
PAK,Pakistan,EST,Estonia,10,2018,0,1
PAK,Pakistan,ISR,Israel,10,2018,0,1
PAK,Pakistan,CYM,Cayman Islands,10,2018,0,1
PAK,Pakistan,ALB,Albania,10,2018,0,1
PAK,Pakistan,COG,Congo (Brazzaville),10,2018,0,1
PAK,Pakistan,SVN,Slovenia,10,2018,0,1
PAK,Pakistan,LUX,Luxembourg,10,2018,0,1
PAK,Pakistan,MRT,Mauritania,10,2018,0,1
PAK,Pakistan,VEN,Venezuela,10,2018,0,1
PAK,Pakistan,BHS,Bahamas,10,2018,0,1
PAK,Pakistan,GAB,Gabon,10,2018,0,1
PAK,Pakistan,SAU,Saudi Arabia,11,2018,124721,209575
PAK,Pakistan,ARE,United Arab Emirates,11,2018,110276,115725
PAK,Pakistan,GBR,United Kingdom,11,2018,25489,52085
PAK,Pakistan,USA,United States,11,2018,0,20504
PAK,Pakistan,OMN,Oman,11,2018,12615,18747
PAK,Pakistan,CHN,China,11,2018,5948,14169
PAK,Pakistan,QAT,Qatar,11,2018,10596,11225
PAK,Pakistan,MYS,Malaysia,11,2018,4870,10419
PAK,Pakistan,TUR,Turkey,11,2018,3840,9965
PAK,Pakistan,CAN,Canada,11,2018,4538,9619
PAK,Pakistan,KWT,Kuwait,11,2018,1569,7132
PAK,Pakistan,THA,Thailand,11,2018,5075,6708
PAK,Pakistan,ITA,Italy,11,2018,2115,6331
PAK,Pakistan,IRQ,Iraq,11,2018,1392,5589
PAK,Pakistan,DEU,Germany,11,2018,0,5478
PAK,Pakistan,BHR,Bahrain,11,2018,3705,5201
PAK,Pakistan,ESP,Spain,11,2018,611,4216
PAK,Pakistan,AUS,Australia,11,2018,0,3980
PAK,Pakistan,IRN,Iran,11,2018,2148,3555
PAK,Pakistan,AZE,Azerbaijan,11,2018,0,2979
PAK,Pakistan,FRA,France,11,2018,1920,2895
PAK,Pakistan,ZAF,South Africa,11,2018,0,2436
PAK,Pakistan,LKA,Sri Lanka,11,2018,2211,2353
PAK,Pakistan,EGY,Egypt,11,2018,0,2328
PAK,Pakistan,AFG,Afghanistan,11,2018,1780,2054
PAK,Pakistan,DNK,Denmark,11,2018,1153,1776
PAK,Pakistan,SGP,Singapore,11,2018,0,1757
PAK,Pakistan,JPN,Japan,11,2018,546,1724
PAK,Pakistan,HKG,Hong Kong (SAR),11,2018,0,1595
PAK,Pakistan,JOR,Jordan,11,2018,0,1510
PAK,Pakistan,NLD,Netherlands,11,2018,0,1379
PAK,Pakistan,RUS,Russia,11,2018,0,1257
PAK,Pakistan,SDN,Sudan,11,2018,0,1188
PAK,Pakistan,NOR,Norway,11,2018,365,1139
PAK,Pakistan,LBN,Lebanon,11,2018,0,941
PAK,Pakistan,BGD,Bangladesh,11,2018,560,900
PAK,Pakistan,IDN,Indonesia,11,2018,0,875
PAK,Pakistan,KOR,Korea (South),11,2018,0,836
PAK,Pakistan,BEL,Belgium,11,2018,0,783
PAK,Pakistan,SWE,Sweden,11,2018,0,687
PAK,Pakistan,GRC,Greece,11,2018,0,672
PAK,Pakistan,GEO,Georgia,11,2018,0,670
PAK,Pakistan,KEN,Kenya,11,2018,0,654
PAK,Pakistan,UZB,Uzbekistan,11,2018,604,606
PAK,Pakistan,PHL,Philippines,11,2018,0,573
PAK,Pakistan,IRL,Ireland,11,2018,0,499
PAK,Pakistan,IND,India,11,2018,191,459
PAK,Pakistan,ARM,Armenia,11,2018,0,452
PAK,Pakistan,CHE,Switzerland,11,2018,0,431
PAK,Pakistan,KGZ,Kyrgyzstan,11,2018,0,367
PAK,Pakistan,AUT,Austria,11,2018,0,366
PAK,Pakistan,UKR,Ukraine,11,2018,0,361
PAK,Pakistan,VNM,Viet Nam,11,2018,0,300
PAK,Pakistan,MWI,Malawi,11,2018,0,277
PAK,Pakistan,MOZ,Mozambique,11,2018,0,255
PAK,Pakistan,MUS,Mauritius,11,2018,0,253
PAK,Pakistan,MAR,Morocco,11,2018,0,235
PAK,Pakistan,CYP,Cyprus,11,2018,0,231
PAK,Pakistan,CZE,Czech Republic,11,2018,0,213
PAK,Pakistan,NGA,Nigeria,11,2018,0,208
PAK,Pakistan,NPL,Nepal,11,2018,0,202
PAK,Pakistan,UGA,Uganda,11,2018,0,196
PAK,Pakistan,RWA,Rwanda,11,2018,0,196
PAK,Pakistan,BRA,Brazil,11,2018,0,186
PAK,Pakistan,MDV,Maldives,11,2018,0,184
PAK,Pakistan,TUN,Tunisia,11,2018,0,179
PAK,Pakistan,HUN,Hungary,11,2018,0,174
PAK,Pakistan,PRT,Portugal,11,2018,0,153
PAK,Pakistan,NZL,New Zealand,11,2018,0,142
PAK,Pakistan,KHM,Cambodia,11,2018,0,138
PAK,Pakistan,SOM,Somalia,11,2018,0,127
PAK,Pakistan,MDG,Madagascar,11,2018,0,125
PAK,Pakistan,ROU,Romania,11,2018,0,119
PAK,Pakistan,SSD,South Sudan,11,2018,0,107
PAK,Pakistan,TZA,Tanzania,11,2018,0,97
PAK,Pakistan,POL,Poland,11,2018,0,92
PAK,Pakistan,ETH,Ethiopia,11,2018,0,82
PAK,Pakistan,DZA,Algeria,11,2018,0,81
PAK,Pakistan,FIN,Finland,11,2018,0,81
PAK,Pakistan,KAZ,Kazakhstan,11,2018,0,79
PAK,Pakistan,TWN,Taiwan,11,2018,0,75
PAK,Pakistan,ERI,Eritrea,11,2018,0,74
PAK,Pakistan,MMR,Myanmar,11,2018,0,74
PAK,Pakistan,BLR,Belarus,11,2018,0,61
PAK,Pakistan,BGR,Bulgaria,11,2018,0,51
PAK,Pakistan,SEN,Senegal,11,2018,0,50
PAK,Pakistan,BWA,Botswana,11,2018,0,49
PAK,Pakistan,ZMB,Zambia,11,2018,0,48
PAK,Pakistan,GHA,Ghana,11,2018,0,45
PAK,Pakistan,LBR,Liberia,11,2018,0,43
PAK,Pakistan,COD,Congo (Kinshasa),11,2018,0,43
PAK,Pakistan,LVA,Latvia,11,2018,0,40
PAK,Pakistan,CIV,Cote D'Ivoire,11,2018,0,39
PAK,Pakistan,CHL,Chile,11,2018,0,39
PAK,Pakistan,CAF,Central African Rep,11,2018,0,38
PAK,Pakistan,ZWE,Zimbabwe,11,2018,0,37
PAK,Pakistan,TJK,Tajikistan,11,2018,0,35
PAK,Pakistan,MEX,Mexico,11,2018,0,35
PAK,Pakistan,SRB,Serbia,11,2018,0,32
PAK,Pakistan,TCD,Chad,11,2018,0,27
PAK,Pakistan,LSO,Lesotho,11,2018,0,26
PAK,Pakistan,GMB,Gambia,11,2018,0,25
PAK,Pakistan,MLT,Malta,11,2018,0,23
PAK,Pakistan,SYC,Seychelles,11,2018,0,21
PAK,Pakistan,DJI,Djibouti,11,2018,0,20
PAK,Pakistan,BEN,Benin,11,2018,0,20
PAK,Pakistan,LTU,Lithuania,11,2018,0,17
PAK,Pakistan,LUX,Luxembourg,11,2018,0,16
PAK,Pakistan,BRN,Brunei Darussalam,11,2018,0,15
